Категория;Наименование товара;Стоимость, руб
Настурция;Цветы Настурция Оранжевый Блик большая/Сем Алт/цп 0,5 гр. Вьющиеся растения;34
Настурция;Цветы Настурция Персиковый Ликер низкоросл./Сем Алт/цп 1 гр.;34
Настурция;Цветы Настурция Розовая вишня низкоросл./Сем Алт/цп 1 гр.;45
Настурция;Цветы Настурция Смесь Окрасок низкоросл./Сем Алт/цп 1 гр.;38
Настурция;Цветы Настурция Солнечные блики смесь большая/Сем Алт/цп 0,5 гр. Вьющиеся растения;39
Настурция;Цветы Настурция Солнечные блики смесь большая/Сем Алт/цп 1 гр. Вьющиеся растения;39
Настурция;Цветы Настурция Черный бархат/Сем Алт/цп 0,5 гр.;43
Пентас;Цветы Пентас Граффити F1 Вайлет ланцетовидный/Сем Алт/цп 3 шт. НОВИНКА;155
Пентас;Цветы Пентас Лаки стар F1 Вайт ланцетовидный/Сем Алт/цп 3 шт. НОВИНКА;145
Пентас;Цветы Пентас Лаки стар F1 Дак ред ланцетовидный/Сем Алт/цп 3 шт. НОВИНКА;145
Пентас;Цветы Пентас Лаки стар F1 Дип пинк ланцетовидный/Сем Алт/цп 3 шт. НОВИНКА;145
Пентас;Цветы Пентас Лаки стар F1 Лавендер ланцетовидный/Сем Алт/цп 3 шт. НОВИНКА;135
Пентас;Цветы Пентас Лаки стар F1 Липстик ланцетовидный/Сем Алт/цп 3 шт. НОВИНКА;145
Петуния, фриллитуния;Цветы Петуния Альдерман/Сем Алт/цп 0,05 гр. Ваш яркий балкон;42
Петуния, фриллитуния;Цветы Петуния Афродита F1 Белая бахромчатая/Сем Алт/цп 5 шт.;75
Петуния, фриллитуния;Цветы Петуния Афродита F1 Красная бахромчатая/Сем Алт/цп 5 шт.;75
Петуния, фриллитуния;Цветы Петуния Афродита F1 Пурпурная бахромчатая/Сем Алт/цп 5 шт.;75
Петуния, фриллитуния;Цветы Петуния Балконная смесь/Сем Алт/цп 0,05 гр. Ваш яркий балкон;42
Петуния, фриллитуния;Цветы Петуния Балконная смесь/Сем Алт/цп 0,1 гр. Ваш яркий балкон;48
Петуния, фриллитуния;Цветы Петуния Баттерфляй F1 многоцветковая/Сем Алт/цп 7 шт. НОВИНКА;125
Петуния, фриллитуния;Цветы Петуния Белое кружево низкорослая крупноцветковая/Сем Алт/цп 7 шт. НОВИНКА;68
Петуния, фриллитуния;Цветы Петуния Белый Шар/Сем Алт/цп 0,1 гр. Ваш яркий балкон;38
Петуния, фриллитуния;Цветы Петуния Бригитта F1 низкорослая многоцветковая/Сем Алт/цп 7 шт.;55
Петуния, фриллитуния;Цветы Петуния Валентина F1 махровая/Сем Алт/цп 7 шт.;105
Петуния, фриллитуния;Цветы Петуния Гарден бьюти F1 Лиловая многоцветковая/Сем Алт/цп 5 шт. НОВИНКА;185
Петуния, фриллитуния;Цветы Петуния Гарден бьюти F1 Пурпурная многоцветковая/Сем Алт/цп 5 шт. НОВИНКА;185
Петуния, фриллитуния;Цветы Петуния Гибридная смесь сортов/Сем Алт/цп 0,1 гр.;42
Петуния, фриллитуния;Цветы Петуния Голубая Каскадная махровая F1/Сем Алт/цп 10 шт.;95
Петуния, фриллитуния;Цветы Петуния Горный Хрусталь/Сем Алт/цп 7 шт.;65
Петуния, фриллитуния;Цветы Петуния Джоконда F1 Блю многоцветковая/Сем Алт/цп 5 шт. Ампельные шедевры;195
Петуния, фриллитуния;Цветы Петуния Джоконда F1 Вайт многоцветковая/Сем Алт/цп 5 шт. Ампельные шедевры;195
Петуния, фриллитуния;Цветы Петуния Джоконда F1 Лайм Еллоу многоцветковая/Сем Алт/цп 5 шт. Ампельные шедевры;195
Петуния, фриллитуния;Цветы Петуния Джоконда F1 Парпл многоцветковая/Сем Алт/цп 5 шт. Ампельные шедевры;195
Петуния, фриллитуния;Цветы Петуния Джоконда F1 Ред многоцветковая/Сем Алт/цп 5 шт. Ампельные шедевры;195
Петуния, фриллитуния;Цветы Петуния Джоконда F1 Роуз многоцветковая/Сем Алт/цп 5 шт. Ампельные шедевры;195
Петуния, фриллитуния;Цветы Петуния Дольче F1 Лимончелло/Сем Алт/цп 10 шт.;110
Петуния, фриллитуния;Цветы Петуния Дольче F1 Фраголино/Сем Алт/цп 10 шт.;115
Петуния, фриллитуния;Цветы Петуния Дот Стар F1 Андромеда многоцветковая/Сем Алт/цп 5 шт.;75
Петуния, фриллитуния;Цветы Петуния Дот Стар F1 Кассиопея многоцветковая/Сем Алт/цп 5 шт.;75
Петуния, фриллитуния;Цветы Петуния Дот Стар F1 Орион многоцветковая/Сем Алт/цп 5 шт.;75
Петуния, фриллитуния;Цветы Петуния Дримс F1 Белоснежка/Сем Алт/цп 7 шт.;65
Петуния, фриллитуния;Цветы Петуния Дримс F1 Водопад смесь/Сем Алт/цп 7 шт.;58
Петуния, фриллитуния;Цветы Петуния Дримс F1 Коралловая пенка/Сем Алт/цп 10 шт.;72
Петуния, фриллитуния;Цветы Петуния Дримс F1 Неоновая роза/Сем Алт/цп 10 шт.;72
Петуния, фриллитуния;Цветы Петуния Дримс F1 Патриот Смесь трехцветная/Сем Алт/цп 10 шт.;75
Петуния, фриллитуния;Цветы Петуния Дримс F1 Розовое утро/Сем Алт/цп 10 шт.;75
Петуния, фриллитуния;Цветы Петуния Дримс F1 Розовое утро/Сем Алт/цп 7 шт.;75
Петуния, фриллитуния;Цветы Петуния Дримс Белоснежка/Сем Алт/цп 10 шт.;58
Петуния, фриллитуния;Цветы Петуния Дуо F1 Бургунди махровая/Сем Алт/цп 10 шт.;110
Петуния, фриллитуния;Цветы Петуния Дуо F1 Бургунди махровая/Сем Алт/цп 7 шт.;95
Петуния, фриллитуния;Цветы Петуния Дуо F1 Лавандовая махровая/Сем Алт/цп 7 шт.;110
Петуния, фриллитуния;Цветы Петуния Дуо F1 Махровая смесь/Сем Алт/цп 7 шт.;95
Петуния, фриллитуния;Цветы Петуния Дуо F1 Синяя махровая/Сем Алт/цп 10 шт.;110
Петуния, фриллитуния;Цветы Петуния Дуо F1 Синяя махровая/Сем Алт/цп 7 шт.;95
Петуния, фриллитуния;Цветы Петуния Звездная Смесь/Сем Алт/цп 0,1 гр.;48
Петуния, фриллитуния;Цветы Петуния Кан Кан F1 Арлекин Бургунди крупноцветковая/Сем Алт/цп 5 шт.;95
Петуния, фриллитуния;Цветы Петуния Кан Кан F1 Арлекин Бургунди крупноцветковая/Сем Алт/цп 7 шт. НОВИНКА;82
Петуния, фриллитуния;Цветы Петуния Кан Кан F1 Арлекин Черри роуз крупноцветковая/Сем Алт/цп 5 шт.;95
Петуния, фриллитуния;Цветы Петуния Кан Кан F1 Арлекин Черри роуз крупноцветковая/Сем Алт/цп 7 шт. НОВИНКА;82
Петуния, фриллитуния;Цветы Петуния Каскадная F1 Бургунди махровая/Сем Алт/цп 10 шт.;95
Петуния, фриллитуния;Цветы Петуния Каскадная F1 Синяя махровая/Сем Алт/цп 7 шт.;110
